,Indonesia,Malaysia,Philippines,Singapore,Thailand
1961,13.9360155113771,-7.75858259602079,3.11570923427587,0.332403196137989,3.69863251011905
1962,178.866740354512,-1.11094587512646,6.72768382089674,0.468018016407569,0.540499290557534
1963,145.841086266625,16.8376264785405,8.90967246224359,0.924907797346336,-1.16673681214564
1964,114.731159309575,1.12672601662118,4.58145277190411,0.564790405662691,2.67778345968976
1965,228.818940763081,2.65240459961926,3.88983170087882,1.08250638698463,4.31657267302027
1966,-98.7038313429157,-1.37754092054352,5.36747450868893,2.10147621863564,8.24532872520763
1967,164.721840659326,-2.32308568348489,2.1203856461846,0.361662184934914,-1.66769262494486
1968,122.972806488692,-3.28069452577483,6.39240438279714,1.43709013863548,-0.252985512003249
1969,21.3532019257833,4.90596705129074,5.91110577991275,2.27766949584081,3.33336993784386
1970,14.2530718766209,-0.509437296697058,15.3021832838087,1.5467320909526,-4.99519860794794
1971,2.72473710516689,-0.468653964351503,14.5187667293185,4.8532487769241,-0.78632329442101
1972,16.1198390331289,0.343843148582579,6.57683199137142,5.72603390867252,6.33693551322982
1973,36.8784795094045,17.8741197183098,17.1078394227809,13.2102439262299,18.4456429506447
1974,47.3104966295127,12.7092356078218,32.8902841540251,16.3153538428341,20.3346923691587
1975,12.4680583694691,-3.07757829942319,9.479603940583,2.89600371921838,3.48802342846857
1976,14.456794601306,12.726161333703,8.38284969851999,1.71984396290956,4.49708516723513
1977,13.0123626584209,6.86512095978999,8.36680465612973,2.00643292800218,6.01469871133595
1978,12.0648985566186,9.84038088171484,9.35615312532275,4.04177681678999,9.69718271551842
1979,31.1871886076168,12.0594766824379,14.9409675981341,5.23566507868473,8.6455774659964
1980,29.1454997737451,6.87507872951933,14.2345925101614,11.1272647487279,12.7024827905098
1981,10.1507146481633,1.06001913113296,11.76474699712,5.87528485929016,8.37242257435142
1982,7.9505038995089,2.55905573479562,8.64350807197955,4.53298480225392,5.05785464424613
1983,18.6127003508106,5.91038721041754,14.2482177781729,3.17132792240776,3.6491556533808
1984,10.4218296841676,4.79278402174894,52.9594507180694,0.787827010388796,1.44786657859639
1985,6.19136369122812,-1.60592220127104,17.0610147403315,-1.46533548999038,2.17720276750025
1986,2.25377148401233,-8.71731986097323,2.89193638926287,-1.2528729796413,1.6531553058301
1987,16.0038157135078,7.66671475270412,7.49712585399125,0.532575444399328,4.72321351314125
1988,7.62910933335303,3.62002624995792,9.75995911660208,5.4305710755941,5.91839654888264
1989,9.4850296359315,4.46170354381201,9.09994144725135,4.15937690806547,6.11674308707329
1990,9.09394969768371,3.80781497439374,12.9568383612,4.69728070987571,5.77318216244282
1991,8.76703888583599,3.58469869500726,16.3951196403473,4.4352424539841,5.74652378137894
1992,7.28885625784123,2.4142424724986,7.88186381449474,1.38781332664641,4.49045413125464
1993,19.1525782553043,3.98697131021895,6.80962198439931,3.45328730391728,6.4906547671219
1994,7.77657280267769,3.93733451207584,10.0602305090242,3.46091560177246,4.67276354647998
1995,9.88204513093129,3.63341955310123,7.64230385605774,3.15172952230145,5.74023614562722
1996,8.6765097553662,3.67990338475359,7.68896547738042,1.50623345631318,4.09814092384286
1997,12.5713762956895,3.48234958265934,6.25981575780197,1.08153242879357,4.42116836632678
1998,75.2711687734718,8.49871999834858,10.4056703581187,-1.32444708072019,8.06371045697034
1999,14.1611959857791,0.045452820569551,6.33463973183864,-3.58297051120532,-2.57695297761677
2000,20.4474568521459,8.85521685144839,5.81693355926376,3.86268650916533,1.33104995932025
2001,14.2957154362836,-1.58187391181744,5.61886226579375,-1.81626468104579,1.91753224493053
2002,5.89605169318483,3.12888319863409,4.23109181469823,-0.888569806568981,1.69045805604154
2003,5.48742913790147,3.29893287687825,3.19213132935678,-1.7873291238966,2.1495490160917
2004,8.55072703186366,6.00928261482106,5.89075853341416,4.07349506421578,3.56925942602997
2005,14.3317870842712,8.8625864706771,5.91089344823668,1.90743678170435,5.09155618304895
2006,14.0874244167926,3.98093167351242,5.11158666307767,1.84569878432224,5.1042132730291
2007,11.2585785308971,4.88132335727943,3.16428975390188,5.91622844989621,2.47333774189036
2008,18.1497512494676,10.3889003992836,7.17921618348305,-1.38616559136398,5.13378035159961
2009,8.27475243172853,-5.99220155562196,2.73825856639237,2.96109252037509,0.194772130958171
2010,15.2642936576449,7.26684593389439,4.37088436445414,1.1026094190282,4.08098922673743
2011,7.46594303367513,5.41240809007968,3.91880577588455,1.05383518338409,3.7430981204437
2012,3.75387875323653,0.999932303470885,1.99417609662484,0.470225826184418,1.90914444199674
2013,4.96599029131677,0.17447448132144,2.06106335869478,-0.449738693546806,1.77874589235417
2014,5.44317454935612,2.46746678366378,3.0530553012354,-0.269632863808312,1.44146536528029
2015,3.98024266013961,1.21805573355338,-0.719682789919048,3.0602241545826,0.722113573412514
2016,2.43892408688207,1.65825996642414,1.28031174420369,0.647139797509126,2.63616761998928
2017,4.29267812199525,3.77896094306453,2.32025994640743,3.00609296479209,1.8999449899777
2018,3.81832356943335,0.624729188293799,3.74065382988691,3.34763899131903,1.43224853892525
2019,1.59879813414963,0.0743443144982194,0.697076297206081,-0.62419407964687,0.946225111007124
2020,-0.456130066019227,-0.777809220253829,1.63841220266146,-2.91966151952681,-1.06625957086622
